user_id,day,txn_count,cashin,cashout,failed_login,pin_reset,churned
10000,2,2,46.1787651244298,48.205093205202346,0,0,1
10000,2,2,36.44721755761247,151.0722820635305,0,0,1
10000,3,1,168.4569549189997,89.95082667395313,0,0,1
10000,3,3,192.23440486986982,168.9067697356303,0,0,1
10000,4,3,59.25470114081648,33.0533878126005,0,0,1
10000,7,1,2.815964543016891,39.76848081776103,0,0,1
10000,15,5,19.082023298082262,74.16365043965327,0,0,1
10000,15,2,76.58537495075797,194.34241907782075,0,0,1
10000,18,1,8.08671790768627,142.13257793715746,0,0,1
10000,21,2,112.65511439527674,139.1032172852255,0,0,1
10000,21,1,188.5707141115962,119.7730932977072,0,0,1
10000,21,2,91.30691409658205,43.68808744336672,0,0,1
10000,22,1,71.25956761539499,181.3656883091508,0,0,1
10000,22,0,70.5137712668338,60.95625163160581,0,0,1
10000,24,2,48.825104449554836,33.658208434586115,0,0,1
10000,30,1,50.78308278686894,49.37521256772024,0,0,1
10000,33,2,195.32299116653058,82.20740266364626,0,0,1
10000,38,3,110.57861781426558,118.5393447758787,0,0,1
10000,39,2,196.68462817896858,79.76488848891061,0,0,1
10000,42,1,139.16256135817636,171.67176096274397,0,0,1
10000,47,3,188.1046528979208,79.51440421750446,0,0,1
10000,49,2,108.28959476551316,139.15687986901645,0,0,1
10000,51,2,199.25073995158488,193.08387025775872,0,0,1
10000,51,1,140.07156599455425,169.33222844766118,0,0,1
10000,52,6,188.0266884915557,194.73276735106347,0,0,1
10000,53,3,3.6150727231041735,98.77874303668692,0,0,1
10000,55,3,101.762815367752,127.26652363717908,0,0,1
10000,58,4,129.02067240611296,133.78481193261993,0,0,1
10000,59,3,198.9101021594682,93.98890279818859,0,0,1
10000,60,3,114.45849383416767,196.06631674320914,0,0,1
10000,60,1,97.05597485526314,74.53737341880986,0,0,1
10000,61,1,41.78374352307203,134.22870336481012,0,0,1
10000,62,1,169.73395898493487,27.324266288405763,0,0,1
10000,62,1,51.24138871889161,122.3027421731361,0,0,1
10000,62,1,14.188183399985533,79.35676544277767,0,0,1
10000,64,0,115.77297910151174,87.69482460361739,0,0,1
10000,64,2,172.08092366233504,50.05027210317281,0,0,1
10000,72,3,193.05036607815396,91.45303232274571,0,0,1
10000,73,2,26.549084448593963,193.9073734228318,0,0,1
10000,75,2,50.17210546933224,36.86673486627401,0,0,1
10000,75,1,183.04274552529608,88.47044594622089,0,0,1
10000,76,2,103.33925148531333,131.42226570003336,0,0,1
10000,80,0,113.20744209881526,31.729289528498207,0,0,1
10000,83,0,18.831397653712024,62.282661878258835,1,0,1
10000,87,0,152.6728846007822,161.3825954101559,0,0,1
10000,88,1,189.8291463182772,177.3360774596095,0,0,1
10000,88,4,188.77832091215143,188.85031942503346,0,0,1
10000,89,3,162.2408353472006,164.12789514879108,0,0,1
10001,2,1,181.07639528385272,18.25733535722671,0,1,1
10001,7,4,65.7329090739832,134.50369121540768,0,0,1
10001,8,1,98.88406094051629,11.511752003328857,0,0,1
10001,10,2,28.59833641056717,152.30212634349445,0,0,1
10001,12,0,140.193826291824,14.552601272838706,0,0,1
10001,12,0,16.967542817038385,197.32791570023508,0,0,1
10001,13,5,155.42938318548735,111.68084994716101,0,0,1
10001,13,0,98.52502085817183,2.2707289534838138,0,0,1
10001,13,0,23.505249355420975,129.8420604232127,0,0,1
10001,17,2,173.71982563789206,44.71916770389053,1,0,1
10001,21,1,178.22862273961422,105.54022181725998,1,0,1
10001,23,4,90.90821295355465,125.5116160168127,0,0,1
10001,23,0,56.19263791844607,190.08229681531174,0,0,1
10001,24,2,92.73968098799644,70.67044560521056,0,0,1
10001,24,4,162.75900394138972,136.94623451077587,0,0,1
10001,26,6,9.043734021237881,5.273394899450401,0,0,1
10001,29,2,76.1781713262043,193.98287956292063,0,0,1
10001,29,2,11.275099330185423,172.94447525101063,0,1,1
10001,30,5,90.1088270620187,25.831883030298997,1,0,1
10001,34,2,71.6325436065681,22.711518439925804,0,0,1
10001,35,4,175.33072053166902,80.6965732424794,0,0,1
10001,36,3,27.27429511735395,2.9089331335763857,0,0,1
10001,36,3,102.79789783196216,156.7306025482286,0,0,1
10001,36,2,185.31752503229887,98.42325861590764,0,0,1
10001,37,3,48.029123755638615,15.172665621732783,0,0,1
10001,43,1,128.17494896064292,36.37601687982897,0,0,1
10001,44,2,38.457803761734155,8.173723253295773,0,0,1
10001,46,1,24.12717422012016,92.15575360654515,0,0,1
10001,49,2,159.88207978180853,125.58007789818156,0,0,1
10001,55,1,55.37552962944075,161.24025595861227,0,0,1
10001,58,1,96.90459703820426,123.65095430605919,0,0,1
10001,62,1,50.48738886880415,142.66991717691047,0,0,1
10001,62,1,89.48247336469093,106.52345329100463,0,0,1
10001,64,1,64.41583311663565,42.28960139930893,0,0,1
10001,68,5,107.42130836370956,117.36822360417582,0,0,1
10001,73,0,56.75518115974489,72.61645927972702,0,0,1
10001,74,3,20.356494524080748,30.571827836866404,0,0,1
10001,74,1,34.67471905895096,179.35308492528503,0,0,1
10001,75,2,79.57111980914833,193.89408665507378,0,0,1
10001,81,1,133.7286439848862,185.87519782551715,0,0,1
10001,82,2,64.73584728084873,85.08728772328335,0,0,1
10001,84,0,122.12400848832652,57.726110648051154,0,0,1
10001,86,2,67.32085563878411,26.88293538779485,0,1,1
10001,87,2,136.30054444478586,152.0455719779373,0,0,1
10001,89,2,166.12388155754581,193.0053821333025,0,0,1
10001,89,2,148.22412985801182,114.89462263598239,0,0,1
10001,89,2,32.853159586198586,162.91494404627642,0,0,1
10001,90,2,163.31988789431543,87.82698171404368,0,0,1
10001,90,2,46.44253902936346,179.9149146549137,0,0,1
10002,2,1,181.69011226672566,116.67835895322409,0,0,0
10002,5,2,101.1777357768932,122.29084708692956,0,0,0
10002,5,5,115.25767203336264,121.34300927657118,0,0,0
10002,6,3,196.9682397924669,167.77961728918683,0,0,0
10002,7,3,10.952327764406267,67.03944832918019,0,0,0
10002,8,1,107.47912058758457,183.9711232825521,0,0,0
10002,10,2,90.48790322653868,28.17140407595997,0,0,0
10002,13,3,126.45285758390608,2.6188913176667272,0,0,0
10002,15,2,17.06993361572877,199.37485036918946,0,0,0
10002,15,0,149.99209407983557,41.981118619117154,0,0,0
10002,26,1,94.41338902199985,112.96822665252328,0,0,0
10002,27,2,80.1526121750652,111.92806626164358,0,0,0
10002,27,3,128.79990864780316,81.74683421961927,0,0,0
10002,27,2,44.39443238658989,46.21495931761428,0,0,0
10002,29,0,159.98321707463788,35.70893241086672,0,0,0
10002,29,0,48.634438199890816,144.45338637113184,0,0,0
10002,29,2,58.629546052202656,179.26716370422395,0,0,0
10002,29,1,36.287087017959465,116.60831219393843,0,0,0
10002,31,2,75.93848163345338,118.05898850296155,0,0,0
10002,33,2,58.89315190838354,189.69066139243134,0,0,0
10002,33,4,4.49386166402348,53.735471876989216,0,0,0
10002,36,1,166.9860473598598,196.88043614071043,0,0,0
10002,36,1,182.8597613120998,23.550216578028227,0,0,0
10002,36,3,2.1991657316960955,27.377126013761455,1,0,0
10002,38,3,182.88238918499195,83.75410497841462,0,0,0
10002,38,0,33.256673751215885,147.6067232852741,0,0,0
10002,39,1,57.738747354139974,71.13454329298983,0,0,0
10002,42,4,42.98807571815135,6.2366270122569345,0,0,0
10002,45,0,99.27324944024727,119.36856978337784,0,0,0
10002,47,0,15.027556347161752,145.63775124072066,0,0,0
10002,47,1,163.82046353483994,159.88317579379586,0,0,0
10002,51,2,183.46271509244855,27.36372618379228,1,0,0
10002,51,1,174.58916717528166,146.44497728191223,0,0,0
10002,51,3,44.241888363920445,197.5336015993294,1,0,0
10002,52,2,113.5890461105259,183.09765951760838,0,0,0
10002,55,4,172.4085301978627,168.90987970701408,0,0,0
10002,56,0,119.2539756964106,46.00176745754061,0,0,0
10002,57,3,63.05806756612207,107.89825847506745,0,0,0
10002,64,3,4.880156311307604,174.01977478018597,0,0,0
10002,66,5,80.38618272184843,95.97512406078177,0,0,0
10002,67,3,147.5164603177783,47.755429153660465,0,0,0
10002,68,1,46.721550209981984,8.418637927272377,0,1,0
10002,68,2,43.65077757301283,189.99223679004507,0,0,0
10002,70,4,33.40678921841504,198.2337252273953,0,0,0
10002,72,3,35.305606401101656,44.09724181403507,0,0,0
10002,74,1,193.82052602816228,176.75717699268515,1,1,0
10002,76,1,151.64769514081826,139.20412361075844,0,0,0
10002,86,1,107.39488457868272,118.58798696834063,0,0,0
10002,88,2,177.74961597379544,191.13029964595069,0,0,0
10003,5,2,165.16335011295254,25.773973494689038,0,0,0
10003,5,1,166.42683559154838,101.49354675216725,0,0,0
10003,6,3,126.80114061992226,107.9970759431711,0,0,0
10003,11,4,186.4056211020035,20.50194559813585,1,0,0
10003,13,0,60.19271338936325,141.6344177290563,0,0,0
10003,18,2,174.30736123047527,194.6977938354794,1,0,0
10003,19,0,151.6526391858045,4.917383291760302,0,0,0
10003,25,3,54.72533325633317,199.42490003154222,0,0,0
10003,27,1,138.73644515629772,44.15392255775208,0,0,0
10003,28,3,86.46696020852038,188.72318403351977,0,0,0
10003,33,1,196.79552959196565,81.8668012630086,0,0,0
10003,37,1,130.333365075177,73.70526874475223,0,0,0
10003,38,3,154.1843689288104,168.95664562337754,0,0,0
10003,38,0,6.505235898250383,184.16956956313737,0,0,0
10003,40,1,25.037158440510087,137.11305744579428,0,0,0
10003,40,1,116.39428038287976,53.798680887019536,0,0,0
10003,40,1,14.489377558911777,78.49871128133697,0,0,0
10003,40,4,96.1013894515658,20.986035683634974,0,1,0
10003,41,1,123.63114686362383,140.4929941088208,0,0,0
10003,42,2,70.12538624183615,6.640621758273313,0,0,0
10003,45,0,113.50816965231164,137.89299382745315,0,0,0
10003,45,1,127.28604990872734,141.29514529738023,0,0,0
10003,48,0,108.25926706021409,141.8121038901833,0,0,0
10003,48,3,178.96333121210552,109.51847523074724,0,0,0
10003,48,3,12.07041679811276,49.42064680202929,0,0,0
10003,53,2,36.423583137739854,157.93970142849582,0,0,0
10003,56,2,199.26678321134838,194.9586324293566,0,0,0
10003,58,1,6.130500441161213,51.53657770224274,0,0,0
10003,59,3,74.20775259692054,197.52991274721157,0,0,0
10003,59,3,174.68464761633211,180.1403728022517,0,0,0
10003,59,2,124.59331671269655,126.31204401850411,0,0,0
10003,60,2,47.50866498477553,194.27901880832792,0,0,0
10003,60,1,174.14998025450228,89.0610510005331,0,0,0
10003,62,1,78.21630733035214,193.8824644670575,0,0,0
10003,63,2,193.96420901570895,90.75790827672785,0,0,0
10003,67,1,67.40063528625726,165.77667317652188,0,0,0
10003,69,2,33.52384325766353,7.334285386708594,0,0,0
10003,70,5,22.383923879545577,53.949922303397926,0,0,0
10003,72,1,24.42198280200536,90.43980565668706,1,0,0
10003,77,1,29.668640192417772,197.32602459176937,1,0,0
10003,77,4,97.76931605138404,133.37285150922088,0,0,0
10003,77,2,134.68648666498348,193.98240922145408,0,0,0
10003,79,2,138.5251904452329,167.62305792962204,1,0,0
10003,80,4,186.18973910139556,137.90535020631222,0,0,0
10003,81,3,131.5690609206072,199.88274515413332,0,1,0
10003,88,4,175.7031122602696,80.8280643302066,0,0,0
10003,88,5,108.89781959216991,1.151732099624314,0,0,0
10003,89,2,89.73872452450613,47.50882617486549,0,0,0
10003,90,0,120.68971867627558,133.64255971100326,0,0,0
10004,5,6,39.15559713670922,1.512574995628424,0,0,0
10004,12,2,186.88720536110287,70.32453744792689,0,0,0
10004,25,1,61.45799298525731,160.60517956653268,0,0,0
10004,26,2,82.70982030507031,24.37721866738951,0,0,0
10004,26,1,141.80925234448654,21.375384618948768,0,0,0
10004,28,4,126.63027511880446,190.28066844133141,0,0,0
10004,48,2,122.19619777019834,82.20569396134094,0,0,0
10004,48,1,156.10510304877238,54.96120710962722,0,0,0
10004,66,1,124.7718649353146,90.35353574744582,0,0,0
10004,70,3,4.727717209267279,128.3943000886532,0,0,0
10004,72,1,118.8952670372346,99.35337177183388,1,0,0
10004,85,2,143.51955313163523,138.48723026487392,1,0,0
10005,2,4,146.13010204784922,93.04112245674364,0,0,0
10005,3,2,40.18673773181129,107.16553689461625,0,0,0
10005,5,4,46.928416371090705,79.86318316186163,0,1,0
10005,8,5,151.05408409936157,25.542696727046966,0,0,0
10005,8,1,60.62567118906572,52.62251398216857,0,0,0
10005,13,3,89.44050810096714,120.11886667212346,0,0,0
10005,21,3,186.11904292878324,23.273279577095217,0,0,0
10005,27,5,80.5960357530323,34.70490299730174,0,0,0
10005,32,3,172.40289645452452,184.55143810267887,0,0,0
10005,32,1,100.51321529268849,79.73260555446262,0,0,0
10005,36,0,5.162381389897397,27.03325783096455,1,0,0
10005,36,2,101.22837256804883,87.90233772658202,0,0,0
10005,39,1,130.04021847963068,30.40497062572962,0,0,0
10005,41,1,198.97326343395343,11.556112199273327,0,1,0
10005,42,1,24.276987884485777,60.65502951351911,0,0,0
10005,44,0,101.88442562995795,199.33937077059537,0,0,0
10005,44,2,85.2166767780743,26.142075348039896,0,0,0
10005,49,1,82.8259505057854,165.50757911337485,0,0,0
10005,50,0,83.23079963595231,96.26883032706472,0,0,0
10005,60,1,107.06202629051833,43.0403744034475,0,0,0
10005,60,4,109.59189779473859,90.87546691199218,0,0,0
10005,67,1,64.935185378012,147.47141547755993,0,0,0
10005,68,3,191.06693730078567,157.380677251059,0,0,0
10005,68,1,168.1743158851845,7.685269792464999,1,0,0
10005,70,5,103.68160438904081,30.03380016340833,0,0,0
10005,72,1,16.958403209160643,143.26467761253645,0,0,0
10005,73,0,191.30027965989603,147.50167189180138,0,0,0
10005,90,3,34.82186706681687,19.679129942679463,0,0,0
10006,8,6,67.65350119889968,185.61672806520994,0,0,0
10006,10,2,188.6151675489415,48.13854236650099,0,0,0
10006,21,3,172.2739992726872,169.3028677380556,1,0,0
10006,25,5,35.48575389394137,109.00538377938767,1,0,0
10006,36,0,32.96296314588743,26.345754690912383,0,0,0
10006,36,1,168.14060560224,146.56030895325011,0,0,0
10006,38,2,137.77706041001812,174.66458317216154,0,0,0
10006,41,1,1.8663239654186592,49.33577290432461,0,1,0
10006,49,0,80.29886317225765,160.0141937398319,0,0,0
10006,50,2,71.07691373714789,156.75835689707944,0,0,0
10006,62,1,149.14675654624642,40.49611203304748,1,0,0
10006,66,1,61.120843098042975,175.33015236564012,1,0,0
10006,67,4,82.52436816972475,139.12362929936137,0,0,0
10006,68,2,117.6404533896781,96.19457797722475,0,0,0
10006,73,3,135.29358744527244,160.99779993615394,0,0,0
10006,78,1,11.71018584879584,66.84766373921217,0,0,0
10006,79,3,65.63855072186232,86.80387323477505,0,0,0
10006,81,5,127.23547294164655,157.13032361604638,0,0,0
10006,89,3,36.89525062672787,72.44708833045767,0,0,0
10007,1,2,154.37154523632427,17.284922152509296,0,0,0
10007,4,1,176.427122856412,78.6895693127183,0,0,0
10007,5,3,145.03114551022296,38.2381402929578,0,0,0
10007,7,3,144.00160793262262,83.59798677409687,0,0,0
10007,10,2,80.79557526530965,108.50916067908459,0,0,0
10007,14,2,85.72610939409515,28.191925504353854,0,0,0
10007,16,0,172.39738168085447,92.03245289768793,0,0,0
10007,19,1,71.19467475897055,195.6123635947057,0,0,0
10007,21,3,150.8215360632328,3.589135713698366,0,0,0
10007,24,1,189.32759083992144,112.03645167498237,0,0,0
10007,24,1,68.7326385218206,56.48617973730234,0,0,0
10007,24,2,18.681594395059122,88.21443165015674,0,0,0
10007,26,0,71.33419482835295,151.49637695788348,0,0,0
10007,30,1,179.39158608470686,104.03810465031088,0,0,0
10007,30,1,72.62014732680208,179.4372681929238,0,0,0
10007,31,1,72.73862495122805,146.52704694016657,0,0,0
10007,35,3,147.9460664171081,63.933366488108945,1,0,0
10007,35,0,145.03710960547815,64.60223967724276,1,1,0
10007,35,1,137.37219953500582,18.60609729200544,0,0,0
10007,36,1,194.69147799523464,67.36810037222065,0,0,0
10007,37,0,151.91648202292635,197.6131133305548,1,0,0
10007,39,1,163.85102097429223,175.96438279033904,0,0,0
10007,41,0,17.435893566366232,143.81548947077113,0,0,0
10007,42,2,87.10109087963187,115.44994615372262,0,0,0
10007,44,2,147.85894703295463,21.268745251154918,0,0,0
10007,45,1,131.05648193833164,198.34852343356778,0,0,0
10007,46,2,72.07556398606951,13.701081325395915,0,0,0
10007,46,3,11.818778015650654,179.76947763604946,0,0,0
10007,49,0,33.8162140711985,77.95187748529841,0,0,0
10007,51,1,82.55222585320521,160.47086583185285,0,0,0
10007,54,1,193.24868214135964,25.490791884573795,0,1,0
10007,54,6,106.535177352311,127.01782118194376,0,0,0
10007,55,0,13.668187106452079,52.66315675064001,0,0,0
10007,56,2,45.27029886829719,146.04922941802917,0,0,0
10007,57,3,197.80567167003477,125.23523431862765,0,0,0
10007,57,1,53.555335097666834,157.8321693177463,0,0,0
10007,60,1,97.67492579658774,147.51314981856535,0,0,0
10007,60,1,191.16489674415044,5.028391655454545,0,0,0
10007,64,2,68.16313995796932,32.96493506935241,0,0,0
10007,64,4,46.836889363097136,157.35006703088737,1,0,0
10007,69,1,196.76806257108757,53.79178916529421,0,0,0
10007,70,0,7.953192997713909,120.81433541424384,1,0,0
10007,70,2,124.50393914594903,93.94875259813675,0,0,0
10007,70,3,166.6634142946025,168.7849225223448,0,0,0
10007,70,1,79.3593694172633,8.877554434170886,0,0,0
10007,73,2,175.97253547223198,114.95591085288304,0,0,0
10007,74,0,90.1194037966268,185.8853388946228,0,0,0
10007,77,3,134.92157058324324,59.345528220818,0,1,0
10007,80,2,143.51442494631888,165.91751137305008,0,0,0
10007,81,3,18.456958414651446,119.26430377207366,0,0,0
10007,84,1,149.97015288729324,82.53506521667933,0,0,0
10007,84,3,23.14752133574107,30.864313056615877,0,0,0
10007,84,6,89.77061433494164,16.87847610890847,0,0,0
10007,85,2,163.34464051170892,13.476910957104504,0,0,0
10007,86,1,108.50687370645029,172.34849898365908,0,0,0
10007,89,2,151.87020515052262,19.77472352812708,0,0,0
10007,89,1,78.59484506905825,105.16251977466476,0,0,0
10007,90,1,152.38136402648308,189.32888679870925,0,0,0
10008,4,1,4.670419265637182,151.24272279003537,0,0,0
10008,4,1,191.18376579106385,62.793343475470564,0,0,0
10008,8,4,77.10238094738446,68.07742085090113,0,0,0
10008,11,4,60.46664987029875,51.86697946341889,0,0,0
10008,26,1,193.28347717328148,111.54176525000878,0,0,0
10008,27,1,125.24686428421276,97.77956635849027,0,1,0
10008,30,4,79.02754865286371,7.891906578179864,0,0,0
10008,31,4,173.99383192953698,26.130468764692584,0,0,0
10008,34,4,92.53512101307871,196.19747563253702,0,0,0
10008,35,2,40.644618217217456,152.35963827553945,0,0,0
10008,38,4,165.5037844212606,152.90555893094353,0,1,0
10008,43,1,170.79239339108443,87.82996332674966,0,0,0
10008,45,0,176.69295259721213,89.66381107388443,0,0,0
10008,46,1,95.36869366356342,137.54440848611213,0,0,0
10008,48,0,59.87911767433624,71.7431050834027,0,0,0
10008,49,2,199.56417113639563,135.3642597714791,0,0,0
10008,50,0,147.57390371230602,166.82891940013516,0,0,0
10008,56,6,97.52556193344218,15.529866934321014,0,0,0
10008,59,0,69.76410679389586,22.19961975826297,0,0,0
10008,64,0,191.0230414583403,104.51531986734904,0,0,0
10008,65,3,14.580367073580703,80.57465652652742,0,0,0
10008,67,3,181.22220042649943,64.2991402495764,0,0,0
10008,69,4,24.584135693077513,177.73181605307974,0,0,0
10008,69,2,136.5234442446805,48.386336063105915,0,0,0
10008,75,3,155.0692300806271,54.28187608934287,0,0,0
10008,76,0,125.91153937834731,10.866406964580765,0,0,0
10008,88,0,102.22582784744596,9.370381705520625,0,0,0
10009,6,3,33.39061774943974,142.60921012686373,0,1,0
10009,8,4,156.36477266898711,128.8298442951832,0,0,0
